"store_id","customer","amount","payment_date","staff","manager_staff_id"
2,"Erin Dunn","2.99","2007-02-19 23:09:51.996577","Jon Stephens",2
1,"Geraldine Perkins","2.99","2007-02-16 23:30:26.996577","Mike Hillyer",1
1,"Geraldine Perkins","3.99","2007-02-20 13:20:45.996577","Mike Hillyer",1
2,"Lauren Hudson","4.99","2007-02-15 10:50:22.996577","Jon Stephens",2
2,"Lauren Hudson","0.99","2007-02-18 12:15:05.996577","Mike Hillyer",1
2,"Lauren Hudson","4.99","2007-02-19 01:12:43.996577","Mike Hillyer",1
2,"Lauren Hudson","0.99","2007-02-20 11:02:39.996577","Mike Hillyer",1
2,"Lauren Hudson","0.99","2007-02-20 21:17:10.996577","Jon Stephens",2
1,"Cathy Spencer","4.99","2007-02-15 05:29:16.996577","Jon Stephens",2
1,"Cathy Spencer","2.99","2007-02-17 10:00:56.996577","Jon Stephens",2
1,"Cathy Spencer","7.99","2007-02-17 18:14:15.996577","Jon Stephens",2
1,"Cathy Spencer","5.99","2007-02-19 00:10:00.996577","Jon Stephens",2
1,"Cathy Spencer","6.99","2007-02-20 07:45:31.996577","Mike Hillyer",1
1,"Cathy Spencer","0.99","2007-02-20 21:06:25.996577","Mike Hillyer",1
2,"Joann Gardner","4.99","2007-02-16 12:56:59.996577","Jon Stephens",2
2,"Joann Gardner","2.99","2007-02-19 03:49:53.996577","Jon Stephens",2
2,"Joann Gardner","8.99","2007-02-20 14:00:37.996577","Mike Hillyer",1
2,"Lorraine Stephens","3.99","2007-02-17 10:31:27.996577","Mike Hillyer",1
2,"Lorraine Stephens","2.99","2007-02-20 22:30:36.996577","Jon Stephens",2
1,"Lynn Payne","2.99","2007-02-15 15:38:14.996577","Jon Stephens",2
1,"Lynn Payne","3.99","2007-02-18 00:57:36.996577","Mike Hillyer",1
1,"Lynn Payne","5.99","2007-02-19 23:10:52.996577","Mike Hillyer",1
1,"Lynn Payne","0.99","2007-02-20 14:10:59.996577","Mike Hillyer",1
2,"Sally Pierce","3.99","2007-02-15 16:13:23.996577","Mike Hillyer",1
2,"Sally Pierce","5.99","2007-02-15 21:04:19.996577","Mike Hillyer",1
2,"Sally Pierce","5.99","2007-02-18 13:28:56.996577","Jon Stephens",2
1,"Regina Berry","4.99","2007-02-15 02:07:15.996577","Jon Stephens",2
2,"Erica Matthews","4.99","2007-02-17 11:21:24.996577","Mike Hillyer",1
2,"Erica Matthews","2.99","2007-02-21 02:36:07.996577","Mike Hillyer",1
1,"Beatrice Arnold","0.99","2007-02-17 18:52:26.996577","Jon Stephens",2
1,"Beatrice Arnold","8.99","2007-02-18 15:28:00.996577","Jon Stephens",2
2,"Dolores Wagner","0.99","2007-02-16 09:34:35.996577","Jon Stephens",2
2,"Dolores Wagner","4.99","2007-02-17 10:12:04.996577","Jon Stephens",2
2,"Dolores Wagner","5.99","2007-02-18 00:26:22.996577","Jon Stephens",2
2,"Dolores Wagner","4.99","2007-02-18 21:19:06.996577","Mike Hillyer",1
2,"Dolores Wagner","5.99","2007-02-19 04:34:33.996577","Jon Stephens",2
2,"Dolores Wagner","2.99","2007-02-19 17:16:37.996577","Jon Stephens",2
2,"Dolores Wagner","6.99","2007-02-21 08:55:57.996577","Jon Stephens",2
1,"Bernice Willis","0.99","2007-02-15 20:53:52.996577","Jon Stephens",2
1,"Bernice Willis","0.99","2007-02-17 13:43:09.996577","Mike Hillyer",1
1,"Bernice Willis","1.99","2007-02-20 10:26:56.996577","Jon Stephens",2
1,"Audrey Ray","2.99","2007-02-14 23:32:33.996577","Jon Stephens",2
1,"Audrey Ray","4.99","2007-02-18 16:40:52.996577","Jon Stephens",2
1,"Audrey Ray","2.99","2007-02-19 04:38:34.996577","Mike Hillyer",1
1,"Audrey Ray","0.99","2007-02-21 00:40:02.996577","Jon Stephens",2
1,"Audrey Ray","4.99","2007-02-21 08:42:53.996577","Mike Hillyer",1
2,"Yvonne Watkins","7.99","2007-02-16 01:41:46.996577","Jon Stephens",2
2,"Yvonne Watkins","0.99","2007-02-16 05:03:25.996577","Mike Hillyer",1
2,"Yvonne Watkins","5.99","2007-02-18 08:42:48.996577","Mike Hillyer",1
2,"Yvonne Watkins","1.99","2007-02-21 19:14:17.996577","Jon Stephens",2
1,"Annette Olson","0.99","2007-02-15 20:22:57.996577","Jon Stephens",2
1,"Annette Olson","4.99","2007-02-21 03:17:33.996577","Jon Stephens",2
1,"June Carroll","5.99","2007-02-15 07:23:27.996577","Mike Hillyer",1
1,"June Carroll","7.99","2007-02-16 15:00:03.996577","Mike Hillyer",1
1,"June Carroll","6.99","2007-02-16 21:41:31.996577","Mike Hillyer",1
1,"June Carroll","8.99","2007-02-17 23:16:57.996577","Mike Hillyer",1
1,"June Carroll","2.99","2007-02-18 01:41:39.996577","Mike Hillyer",1
1,"June Carroll","2.99","2007-02-18 16:13:26.996577","Jon Stephens",2
1,"June Carroll","1.99","2007-02-18 21:45:45.996577","Jon Stephens",2
1,"June Carroll","4.99","2007-02-20 02:42:13.996577","Mike Hillyer",1
2,"Samantha Duncan","2.99","2007-02-15 14:41:16.996577","Mike Hillyer",1
2,"Samantha Duncan","2.99","2007-02-15 22:54:18.996577","Mike Hillyer",1
2,"Samantha Duncan","4.99","2007-02-16 05:52:38.996577","Jon Stephens",2
2,"Samantha Duncan","0.99","2007-02-16 14:35:53.996577","Mike Hillyer",1
2,"Samantha Duncan","2.99","2007-02-18 18:48:31.996577","Jon Stephens",2
2,"Marion Snyder","6.99","2007-02-15 07:32:18.996577","Mike Hillyer",1
2,"Marion Snyder","6.99","2007-02-15 18:52:31.996577","Jon Stephens",2
2,"Marion Snyder","2.99","2007-02-16 01:42:27.996577","Jon Stephens",2
2,"Marion Snyder","3.99","2007-02-16 15:09:42.996577","Jon Stephens",2
2,"Marion Snyder","1.99","2007-02-17 19:17:40.996577","Jon Stephens",2
2,"Marion Snyder","4.99","2007-02-18 06:13:29.996577","Mike Hillyer",1
2,"Marion Snyder","6.99","2007-02-19 21:08:38.996577","Jon Stephens",2
2,"Marion Snyder","9.99","2007-02-20 01:06:32.996577","Mike Hillyer",1
1,"Dana Hart","7.99","2007-02-15 07:09:39.996577","Jon Stephens",2
1,"Dana Hart","4.99","2007-02-19 05:54:16.996577","Mike Hillyer",1
2,"Stacy Cunningham","2.99","2007-02-19 12:00:18.996577","Jon Stephens",2
2,"Stacy Cunningham","2.99","2007-02-19 17:36:14.996577","Mike Hillyer",1
2,"Ana Bradley","2.99","2007-02-16 07:01:02.996577","Mike Hillyer",1
2,"Ana Bradley","5.99","2007-02-19 08:19:01.996577","Mike Hillyer",1
2,"Ana Bradley","5.99","2007-02-21 19:29:53.996577","Jon Stephens",2
2,"Ana Bradley","4.99","2007-02-21 21:17:25.996577","Jon Stephens",2
1,"Renee Lane","3.99","2007-02-15 23:48:31.996577","Jon Stephens",2
1,"Renee Lane","2.99","2007-02-17 13:27:02.996577","Mike Hillyer",1
1,"Renee Lane","5.99","2007-02-17 19:05:16.996577","Jon Stephens",2
1,"Renee Lane","0.99","2007-02-18 02:29:54.996577","Mike Hillyer",1
2,"Ida Andrews","0.99","2007-02-15 06:42:23.996577","Mike Hillyer",1
2,"Ida Andrews","1.99","2007-02-17 23:47:30.996577","Jon Stephens",2
2,"Ida Andrews","5.99","2007-02-18 18:59:26.996577","Jon Stephens",2
2,"Ida Andrews","5.99","2007-02-21 12:31:25.996577","Mike Hillyer",1
1,"Vivian Ruiz","2.99","2007-02-17 08:06:34.996577","Jon Stephens",2
1,"Vivian Ruiz","0.99","2007-02-18 07:24:12.996577","Mike Hillyer",1
1,"Roberta Harper","4.99","2007-02-18 18:12:34.996577","Mike Hillyer",1
1,"Roberta Harper","4.99","2007-02-21 06:45:26.996577","Mike Hillyer",1
1,"Roberta Harper","4.99","2007-02-21 07:20:10.996577","Mike Hillyer",1
2,"Holly Fox","4.99","2007-02-14 23:47:05.996577","Mike Hillyer",1
2,"Holly Fox","2.99","2007-02-15 08:04:45.996577","Mike Hillyer",1
2,"Holly Fox","2.99","2007-02-16 08:42:41.996577","Mike Hillyer",1
2,"Holly Fox","4.99","2007-02-17 19:33:32.996577","Jon Stephens",2
2,"Holly Fox","4.99","2007-02-19 23:15:44.996577","Jon Stephens",2
2,"Holly Fox","4.99","2007-02-20 11:00:56.996577","Mike Hillyer",1
2,"Brittany Riley","6.99","2007-02-15 09:23:43.996577","Jon Stephens",2
2,"Brittany Riley","4.99","2007-02-15 19:06:06.996577","Jon Stephens",2
2,"Brittany Riley","0.99","2007-02-16 03:43:03.996577","Jon Stephens",2
2,"Brittany Riley","0.99","2007-02-17 19:23:14.996577","Jon Stephens",2
2,"Brittany Riley","0.99","2007-02-19 00:02:52.996577","Jon Stephens",2
2,"Brittany Riley","5.99","2007-02-19 14:34:13.996577","Mike Hillyer",1
2,"Brittany Riley","2.99","2007-02-21 14:23:03.996577","Mike Hillyer",1
1,"Melanie Armstrong","2.99","2007-02-15 23:00:06.996577","Jon Stephens",2
1,"Melanie Armstrong","0.99","2007-02-17 05:16:45.996577","Jon Stephens",2
1,"Melanie Armstrong","4.99","2007-02-18 22:25:57.996577","Mike Hillyer",1
1,"Melanie Armstrong","4.99","2007-02-19 13:50:19.996577","Jon Stephens",2
1,"Loretta Carpenter","0.99","2007-02-15 23:44:25.996577","Mike Hillyer",1
1,"Loretta Carpenter","0.99","2007-02-16 21:17:34.996577","Mike Hillyer",1
1,"Loretta Carpenter","1.99","2007-02-20 01:24:42.996577","Jon Stephens",2
1,"Loretta Carpenter","6.99","2007-02-20 15:57:09.996577","Mike Hillyer",1
1,"Loretta Carpenter","2.99","2007-02-21 09:35:19.996577","Mike Hillyer",1
2,"Yolanda Weaver","2.99","2007-02-15 09:07:31.996577","Mike Hillyer",1
2,"Yolanda Weaver","2.99","2007-02-15 11:12:09.996577","Mike Hillyer",1
2,"Yolanda Weaver","4.99","2007-02-17 14:00:24.996577","Mike Hillyer",1
2,"Yolanda Weaver","3.99","2007-02-19 02:37:29.996577","Mike Hillyer",1
2,"Yolanda Weaver","4.99","2007-02-21 12:49:32.996577","Mike Hillyer",1
1,"Jeanette Greene","2.99","2007-02-14 22:23:12.996577","Jon Stephens",2
1,"Jeanette Greene","0.99","2007-02-15 06:37:38.996577","Mike Hillyer",1
1,"Jeanette Greene","2.99","2007-02-16 09:35:37.996577","Mike Hillyer",1
1,"Jeanette Greene","2.99","2007-02-17 00:53:02.996577","Jon Stephens",2
1,"Jeanette Greene","4.99","2007-02-17 13:38:42.996577","Mike Hillyer",1
1,"Jeanette Greene","2.99","2007-02-19 01:35:28.996577","Jon Stephens",2
1,"Laurie Lawrence","3.99","2007-02-19 15:44:59.996577","Mike Hillyer",1
2,"Katie Elliott","4.99","2007-02-15 09:31:50.996577","Mike Hillyer",1
2,"Katie Elliott","6.99","2007-02-18 13:24:49.996577","Jon Stephens",2
2,"Katie Elliott","6.99","2007-02-19 20:49:32.996577","Jon Stephens",2
2,"Katie Elliott","4.99","2007-02-19 21:20:40.996577","Jon Stephens",2
2,"Katie Elliott","2.99","2007-02-19 23:53:20.996577","Jon Stephens",2
2,"Katie Elliott","8.99","2007-02-21 05:36:45.996577","Mike Hillyer",1
2,"Kristen Chavez","0.99","2007-02-15 16:53:21.996577","Mike Hillyer",1
2,"Kristen Chavez","7.99","2007-02-18 03:21:25.996577","Mike Hillyer",1
2,"Kristen Chavez","2.99","2007-02-18 10:40:55.996577","Mike Hillyer",1
2,"Kristen Chavez","3.99","2007-02-18 18:30:09.996577","Mike Hillyer",1
2,"Kristen Chavez","3.99","2007-02-19 18:01:19.996577","Mike Hillyer",1
1,"Alma Austin","5.99","2007-02-14 23:13:47.996577","Mike Hillyer",1
1,"Alma Austin","2.99","2007-02-15 11:13:56.996577","Mike Hillyer",1
1,"Alma Austin","0.99","2007-02-16 04:32:38.996577","Jon Stephens",2
1,"Alma Austin","0.99","2007-02-19 10:43:53.996577","Mike Hillyer",1
1,"Alma Austin","4.99","2007-02-20 02:01:11.996577","Jon Stephens",2
1,"Alma Austin","4.99","2007-02-20 15:35:12.996577","Mike Hillyer",1
1,"Alma Austin","5.99","2007-02-21 03:44:36.996577","Jon Stephens",2
1,"Alma Austin","4.99","2007-02-21 09:15:02.996577","Jon Stephens",2
2,"Sue Peters","2.99","2007-02-14 22:43:41.996577","Jon Stephens",2
2,"Sue Peters","0.99","2007-02-15 12:33:37.996577","Mike Hillyer",1
2,"Sue Peters","2.99","2007-02-15 20:35:35.996577","Mike Hillyer",1
2,"Sue Peters","8.99","2007-02-16 04:46:21.996577","Jon Stephens",2
2,"Sue Peters","4.99","2007-02-17 04:09:18.996577","Jon Stephens",2
2,"Sue Peters","2.99","2007-02-17 16:34:40.996577","Mike Hillyer",1
2,"Sue Peters","4.99","2007-02-19 15:05:50.996577","Mike Hillyer",1
2,"Sue Peters","2.99","2007-02-19 16:53:08.996577","Jon Stephens",2
2,"Elsie Kelley","0.99","2007-02-17 23:40:48.996577","Jon Stephens",2
2,"Beth Franklin","4.99","2007-02-15 15:12:26.996577","Mike Hillyer",1
2,"Beth Franklin","2.99","2007-02-17 03:39:53.996577","Mike Hillyer",1
2,"Beth Franklin","0.99","2007-02-21 05:52:00.996577","Mike Hillyer",1
2,"Jeanne Lawson","1.99","2007-02-15 07:52:25.996577","Jon Stephens",2
2,"Jeanne Lawson","4.99","2007-02-15 08:39:15.996577","Jon Stephens",2
2,"Jeanne Lawson","6.99","2007-02-17 02:57:41.996577","Jon Stephens",2
2,"Jeanne Lawson","4.99","2007-02-18 02:11:49.996577","Mike Hillyer",1
2,"Jeanne Lawson","3.99","2007-02-19 09:57:12.996577","Jon Stephens",2
2,"Jeanne Lawson","4.99","2007-02-19 13:14:36.996577","Jon Stephens",2
2,"Jeanne Lawson","3.99","2007-02-20 21:55:41.996577","Mike Hillyer",1
1,"Vicki Fields","1.99","2007-02-17 13:09:24.996577","Mike Hillyer",1
1,"Vicki Fields","3.99","2007-02-17 21:59:18.996577","Mike Hillyer",1
1,"Vicki Fields","6.99","2007-02-18 11:33:08.996577","Jon Stephens",2
1,"Vicki Fields","4.99","2007-02-20 15:46:32.996577","Mike Hillyer",1
1,"Vicki Fields","7.99","2007-02-21 11:06:12.996577","Mike Hillyer",1
2,"Tonya Chapman","4.99","2007-02-15 00:34:54.996577","Jon Stephens",2
2,"Tonya Chapman","4.99","2007-02-16 08:35:15.996577","Mike Hillyer",1
2,"Tonya Chapman","4.99","2007-02-19 08:50:11.996577","Mike Hillyer",1
2,"Tonya Chapman","4.99","2007-02-19 17:29:03.996577","Mike Hillyer",1
2,"Ella Oliver","2.99","2007-02-14 23:01:30.996577","Jon Stephens",2
2,"Ella Oliver","0.99","2007-02-19 21:41:30.996577","Jon Stephens",2
1,"Stacey Montgomery","8.99","2007-02-19 18:26:42.996577","Jon Stephens",2
1,"Stacey Montgomery","6.99","2007-02-21 17:48:43.996577","Jon Stephens",2
2,"Wilma Richards","0.99","2007-02-15 11:45:27.996577","Mike Hillyer",1
2,"Wilma Richards","0.99","2007-02-15 13:33:36.996577","Jon Stephens",2
2,"Wilma Richards","2.99","2007-02-16 06:58:24.996577","Mike Hillyer",1
2,"Wilma Richards","9.99","2007-02-19 14:27:04.996577","Jon Stephens",2
1,"Gina Williamson","0.99","2007-02-15 20:10:04.996577","Mike Hillyer",1
1,"Gina Williamson","4.99","2007-02-17 05:44:07.996577","Jon Stephens",2
1,"Gina Williamson","5.99","2007-02-18 08:12:47.996577","Mike Hillyer",1
1,"Gina Williamson","0.99","2007-02-18 22:12:34.996577","Mike Hillyer",1
1,"Gina Williamson","6.99","2007-02-19 02:47:30.996577","Jon Stephens",2
1,"Gina Williamson","4.99","2007-02-20 00:22:34.996577","Mike Hillyer",1
1,"Gina Williamson","4.99","2007-02-20 04:19:06.996577","Jon Stephens",2
1,"Gina Williamson","2.99","2007-02-21 01:53:52.996577","Mike Hillyer",1
1,"Gina Williamson","2.99","2007-02-21 06:39:44.996577","Mike Hillyer",1
1,"Kristin Johnston","4.99","2007-02-15 06:24:09.996577","Jon Stephens",2
1,"Kristin Johnston","2.99","2007-02-17 15:59:22.996577","Jon Stephens",2
1,"Kristin Johnston","2.99","2007-02-19 22:37:24.996577","Jon Stephens",2
2,"Jessie Banks","4.99","2007-02-15 13:27:32.996577","Jon Stephens",2
2,"Jessie Banks","4.99","2007-02-16 04:31:59.996577","Jon Stephens",2
2,"Jessie Banks","4.99","2007-02-16 22:24:37.996577","Jon Stephens",2
2,"Jessie Banks","2.99","2007-02-17 10:15:29.996577","Jon Stephens",2
2,"Jessie Banks","2.99","2007-02-20 02:37:30.996577","Jon Stephens",2
2,"Jessie Banks","2.99","2007-02-20 18:30:18.996577","Mike Hillyer",1
1,"Natalie Meyer","6.99","2007-02-15 19:00:34.996577","Jon Stephens",2
1,"Natalie Meyer","0.99","2007-02-16 08:43:46.996577","Mike Hillyer",1
1,"Natalie Meyer","3.99","2007-02-16 09:06:00.996577","Mike Hillyer",1
1,"Natalie Meyer","0.99","2007-02-18 10:56:23.996577","Jon Stephens",2
1,"Natalie Meyer","2.99","2007-02-21 17:30:29.996577","Mike Hillyer",1
2,"Agnes Bishop","2.99","2007-02-15 09:23:35.996577","Mike Hillyer",1
2,"Agnes Bishop","6.99","2007-02-17 15:12:13.996577","Mike Hillyer",1
2,"Agnes Bishop","4.99","2007-02-19 21:02:46.996577","Mike Hillyer",1
1,"Vera Mccoy","2.99","2007-02-15 18:54:19.996577","Mike Hillyer",1
1,"Vera Mccoy","0.99","2007-02-18 04:18:12.996577","Mike Hillyer",1
1,"Vera Mccoy","0.99","2007-02-18 04:38:49.996577","Mike Hillyer",1
2,"Willie Howell","3.99","2007-02-18 15:40:27.996577","Jon Stephens",2
2,"Willie Howell","0.99","2007-02-19 03:12:56.996577","Jon Stephens",2
2,"Charlene Alvarez","0.99","2007-02-16 21:03:46.996577","Mike Hillyer",1
1,"Bessie Morrison","0.99","2007-02-15 12:57:40.996577","Mike Hillyer",1
1,"Bessie Morrison","2.99","2007-02-18 09:18:35.996577","Mike Hillyer",1
1,"Bessie Morrison","2.99","2007-02-18 19:11:11.996577","Jon Stephens",2
1,"Bessie Morrison","10.99","2007-02-19 09:18:28.996577","Mike Hillyer",1
1,"Bessie Morrison","5.99","2007-02-20 22:51:13.996577","Mike Hillyer",1
2,"Delores Hansen","8.99","2007-02-15 12:56:13.996577","Mike Hillyer",1
2,"Delores Hansen","6.99","2007-02-19 04:49:51.996577","Jon Stephens",2
1,"Melinda Fernandez","5.99","2007-02-16 21:50:48.996577","Jon Stephens",2
1,"Melinda Fernandez","4.99","2007-02-18 09:24:50.996577","Mike Hillyer",1
2,"Pearl Garza","7.99","2007-02-15 16:36:40.996577","Mike Hillyer",1
2,"Pearl Garza","2.99","2007-02-18 05:03:29.996577","Mike Hillyer",1
2,"Pearl Garza","4.99","2007-02-21 04:47:08.996577","Jon Stephens",2
1,"Arlene Harvey","7.99","2007-02-18 02:08:22.996577","Jon Stephens",2
2,"Maureen Little","2.99","2007-02-21 15:27:16.996577","Jon Stephens",2
2,"Maureen Little","4.99","2007-02-21 20:41:59.996577","Mike Hillyer",1
1,"Colleen Burton","2.99","2007-02-16 09:39:27.996577","Mike Hillyer",1
1,"Colleen Burton","1.99","2007-02-17 21:35:55.996577","Jon Stephens",2
1,"Colleen Burton","6.99","2007-02-17 22:14:47.996577","Mike Hillyer",1
1,"Colleen Burton","0.99","2007-02-20 12:22:19.996577","Jon Stephens",2
2,"Allison Stanley","3.99","2007-02-18 05:28:17.996577","Jon Stephens",2
2,"Allison Stanley","2.99","2007-02-19 22:27:04.996577","Jon Stephens",2
2,"Allison Stanley","2.99","2007-02-20 03:34:19.996577","Jon Stephens",2
2,"Allison Stanley","3.99","2007-02-21 17:35:45.996577","Jon Stephens",2
1,"Tamara Nguyen","4.99","2007-02-18 00:27:42.996577","Mike Hillyer",1
1,"Tamara Nguyen","0.99","2007-02-20 23:18:29.996577","Mike Hillyer",1
1,"Tamara Nguyen","7.99","2007-02-21 04:05:03.996577","Mike Hillyer",1
1,"Tamara Nguyen","0.99","2007-02-21 04:36:38.996577","Jon Stephens",2
2,"Joy George","3.99","2007-02-15 19:16:48.996577","Jon Stephens",2
2,"Joy George","4.99","2007-02-16 15:08:24.996577","Mike Hillyer",1
2,"Joy George","0.99","2007-02-16 18:35:53.996577","Jon Stephens",2
2,"Joy George","8.99","2007-02-18 17:54:13.996577","Jon Stephens",2
2,"Joy George","0.99","2007-02-19 10:20:41.996577","Jon Stephens",2
2,"Joy George","0.99","2007-02-19 16:44:52.996577","Mike Hillyer",1
1,"Georgia Jacobs","0.99","2007-02-18 16:00:34.996577","Jon Stephens",2
2,"Constance Reid","0.99","2007-02-16 05:42:39.996577","Jon Stephens",2
2,"Constance Reid","8.99","2007-02-19 20:03:20.996577","Mike Hillyer",1
2,"Lillie Kim","2.99","2007-02-17 09:27:19.996577","Jon Stephens",2
2,"Lillie Kim","2.99","2007-02-18 03:14:59.996577","Jon Stephens",2
2,"Lillie Kim","2.99","2007-02-18 16:03:34.996577","Mike Hillyer",1
2,"Lillie Kim","4.99","2007-02-18 17:20:56.996577","Jon Stephens",2
1,"Claudia Fuller","3.99","2007-02-15 03:37:27.996577","Jon Stephens",2
1,"Claudia Fuller","0.99","2007-02-16 07:38:32.996577","Jon Stephens",2
1,"Claudia Fuller","2.99","2007-02-16 09:25:26.996577","Mike Hillyer",1
1,"Claudia Fuller","5.99","2007-02-17 09:27:50.996577","Jon Stephens",2
1,"Claudia Fuller","4.99","2007-02-17 10:13:20.996577","Mike Hillyer",1
1,"Claudia Fuller","5.99","2007-02-18 22:13:56.996577","Jon Stephens",2
1,"Claudia Fuller","6.99","2007-02-20 21:26:27.996577","Jon Stephens",2
1,"Claudia Fuller","4.99","2007-02-20 22:41:06.996577","Jon Stephens",2
1,"Jackie Lynch","4.99","2007-02-15 20:18:58.996577","Mike Hillyer",1
1,"Jackie Lynch","0.99","2007-02-16 19:34:46.996577","Jon Stephens",2
1,"Marcia Dean","0.99","2007-02-15 05:23:19.996577","Mike Hillyer",1
1,"Marcia Dean","5.99","2007-02-15 08:36:14.996577","Jon Stephens",2
1,"Marcia Dean","8.99","2007-02-17 19:58:00.996577","Jon Stephens",2
1,"Marcia Dean","6.99","2007-02-18 07:19:55.996577","Jon Stephens",2
1,"Marcia Dean","2.99","2007-02-19 07:15:47.996577","Mike Hillyer",1
1,"Marcia Dean","3.99","2007-02-19 20:46:10.996577","Jon Stephens",2
1,"Marcia Dean","4.99","2007-02-21 09:57:49.996577","Mike Hillyer",1
1,"Marcia Dean","2.99","2007-02-21 20:15:22.996577","Jon Stephens",2
1,"Tanya Gilbert","0.99","2007-02-15 20:29:11.996577","Mike Hillyer",1
1,"Tanya Gilbert","0.99","2007-02-15 22:05:03.996577","Jon Stephens",2
1,"Tanya Gilbert","4.99","2007-02-17 21:36:38.996577","Mike Hillyer",1
1,"Tanya Gilbert","2.99","2007-02-18 20:32:41.996577","Mike Hillyer",1
1,"Tanya Gilbert","2.99","2007-02-20 12:41:26.996577","Jon Stephens",2
1,"Nellie Garrett","2.99","2007-02-15 00:27:16.996577","Mike Hillyer",1
1,"Nellie Garrett","4.99","2007-02-16 08:41:21.996577","Mike Hillyer",1
1,"Nellie Garrett","2.99","2007-02-20 21:19:28.996577","Mike Hillyer",1
2,"Minnie Romero","4.99","2007-02-14 21:29:00.996577","Mike Hillyer",1
2,"Minnie Romero","4.99","2007-02-16 01:05:09.996577","Jon Stephens",2
2,"Minnie Romero","2.99","2007-02-18 01:16:47.996577","Jon Stephens",2
2,"Minnie Romero","4.99","2007-02-18 13:57:52.996577","Mike Hillyer",1
2,"Minnie Romero","5.99","2007-02-21 12:35:45.996577","Mike Hillyer",1
1,"Marlene Welch","3.99","2007-02-18 00:15:33.996577","Jon Stephens",2
1,"Marlene Welch","4.99","2007-02-18 04:27:11.996577","Mike Hillyer",1
1,"Marlene Welch","5.99","2007-02-19 23:06:47.996577","Jon Stephens",2
2,"Heidi Larson","0.99","2007-02-18 16:16:00.996577","Jon Stephens",2
2,"Heidi Larson","0.99","2007-02-18 18:01:32.996577","Mike Hillyer",1
2,"Heidi Larson","5.99","2007-02-18 19:29:47.996577","Jon Stephens",2
2,"Heidi Larson","2.99","2007-02-19 10:55:45.996577","Jon Stephens",2
2,"Heidi Larson","0.99","2007-02-21 02:22:24.996577","Jon Stephens",2
1,"Glenda Frazier","4.99","2007-02-15 08:24:28.996577","Jon Stephens",2
1,"Glenda Frazier","4.99","2007-02-15 13:50:29.996577","Mike Hillyer",1
1,"Glenda Frazier","4.99","2007-02-15 19:50:24.996577","Mike Hillyer",1
1,"Glenda Frazier","4.99","2007-02-16 11:49:31.996577","Jon Stephens",2
1,"Glenda Frazier","4.99","2007-02-19 11:35:16.996577","Mike Hillyer",1
1,"Glenda Frazier","4.99","2007-02-20 03:55:57.996577","Jon Stephens",2
1,"Lydia Burke","5.99","2007-02-15 15:09:52.996577","Mike Hillyer",1
1,"Lydia Burke","0.99","2007-02-15 18:01:18.996577","Mike Hillyer",1
1,"Lydia Burke","5.99","2007-02-19 15:29:40.996577","Jon Stephens",2
